MD5KEY_ORDERSALE,ChangeReceived,OrderNumber,TaxAmount,MealLocation,TransactionId,StoreNumber,date
38EE0EFFF37D3933D45A571EE3398458,0.0,136,0.11,1,136,46673,2015-03-06
3C8D50C6AAC68B7CA279A4F71101C066,0.0,211,0.0,0,211,12631,2015-03-06
3DC31CA9A1E52003A5AEF86DE2A6633B,0.0,12,0.0,0,12,20974,2015-03-06
3FD0687DF68F1DF18C48E24C17FA9D3C,0.08,223,0.67,0,223,12631,2015-03-06
3FE6DA11E01DF9F15938E888F7EC8506,0.38,287,0.87,0,287,12631,2015-03-06
4023FF35F910E8F9638207EC5AD8A1C8,0.0,266,0.0,0,266,12631,2015-03-06
40439CF51BEEF7895D4DA219901189E8,0.06,174,0.14,0,174,12631,2015-03-06
40F8A410B41E9CEA5090A14CA3A7FB2B,0.0,260,0.38,0,260,12631,2015-03-06
42D3C2E575ABB9CBFDE797A17851FDA4,0.0,100,0.11,1,100,46673,2015-03-06
44C6CD2DB24ED8425F0825BA1CC3F72A,0.0,3,0.0,0,3,20974,2015-03-06
44D0EB64F319F186B6FC99903B6A280A,0.0,6,0.0,0,6,20974,2015-03-06
4669B6A64BAC03D5512CB4B9472736CD,9.38,165,0.87,0,165,12631,2015-03-06
47727BE7AC49BF08E5C1A66EEE2B704B,8.17,98,0.98,0,98,46673,2015-03-06
48A4B6EFCC3EBC4F2847296F3215BE1C,15.1,200,0.4,0,200,12631,2015-03-06
4B8B9525738AC905F2B96C5CAED77F42,0.02,251,0.98,0,251,12631,2015-03-06
4D0DAFC2FC3CC922E3EBF5569691FC58,0.0,241,0.0,0,241,12631,2015-03-06
4DDA111915E0F64A294FC6ABD9608049,0.29,216,0.71,0,216,12631,2015-03-06
4F3C58BAE4A0958E1CE7D5A951340512,0.0,118,0.61,0,118,46673,2015-03-06
4FBB8E5189A443E9DA827A1C163FC41A,0.0,207,0.0,0,207,12631,2015-03-06
5023A42332ED6037FB77F7042B71E55F,10.03,131,0.82,0,131,46673,2015-03-06
524A95AE8BBB3FC581887F86076D4B70,0.5,106,0.0,1,106,46673,2015-03-06
55D4E47FB8FDB8CBEE2AEDADB1CEF788,11.39,110,0.71,0,110,46673,2015-03-06
560280FA5B5A487B3AA2498814EA7E91,0.0,271,0.65,0,271,12631,2015-03-06
5697A07360AE39806D8348C27C6ED53C,5.84,277,1.16,0,277,12631,2015-03-06
582BDDF7D21B9CE3F7622927E7AF96BB,0.91,177,0.34,0,177,12631,2015-03-06
58BF6C101AF1A984B36B23AF5ED1B755,0.0,176,1.38,0,176,12631,2015-03-06
5926DB3A6D76C9EE12A71F3591596669,0.01,164,0.49,0,164,12631,2015-03-06
5E537F3273D3F483EFA9D5FF30DC8C78,0.0,289,0.65,0,289,12631,2015-03-06
5F749DE7069B89DEB65F634E39335C57,0.0,278,0.52,0,278,12631,2015-03-06
616344ED5D46CA04C9565D9F08B93552,0.0,198,0.71,0,198,12631,2015-03-06
63662071FCBBEA17F5972DD349360901,0.0,185,0.0,0,185,12631,2015-03-06
637D46887D1D1369EC972BB6D4072BA5,12.65,232,0.6,0,232,12631,2015-03-06
65A17962B8F510830343AABED39BF146,0.0,240,0.0,0,240,12631,2015-03-06
6678C7B06F8DD375D6C860BF725C2272,0.64,275,0.36,0,275,12631,2015-03-06
67EB888A333533CA2F6B64728A3BA5E9,0.0,248,0.0,0,248,12631,2015-03-06
6E0CF9D76F7D995E783B8FEB10EDC445,0.63,246,0.12,0,246,12631,2015-03-06
6F18473EC6C794F97BBD51AAD0B2C3AF,0.0,125,0.11,1,125,46673,2015-03-06
6F3E0560D89602DF7E268037348C2F33,0.0,238,2.11,0,238,12631,2015-03-06
703874ADB1C84388F6F1E3463B2D538F,0.0,179,1.47,0,179,12631,2015-03-06
70FB31F6438DABE7D56D5FB68BA06F87,0.0,171,0.58,0,171,12631,2015-03-06
71B3955D45F49FD9BB977998F1E21CFD,0.0,192,0.6,0,192,12631,2015-03-06
72BDCAAA133956BAB085DD5311230F15,0.0,97,0.7,0,97,46673,2015-03-06
73EF570B2C3D6AD4B9C342443A5D3BBE,0.0,115,0.19,1,115,46673,2015-03-06
741ADEA48CA03688B0F008233A7BBD1F,0.0,186,0.0,0,186,12631,2015-03-06
74B5B832632612BB09F4DDFF5532AEAC,0.0,252,1.3,0,252,12631,2015-03-06
751E70EE0CFDF750DAD73378644A8041,0.0,190,0.0,0,190,12631,2015-03-06
75A21BA13CC063F6A6E592CDF56671B6,0.29,197,0.71,0,197,12631,2015-03-06
75C11FC5D3AF4337975B7D09E67CA0E1,0.4,270,0.05,0,270,12631,2015-03-06
7672D1D27018169E49CD01ACEAA38D67,0.0,227,0.0,0,227,12631,2015-03-06
7697B1AAF00CE944877E5AF33C459BD3,2.1,237,0.65,0,237,12631,2015-03-06
785D55F6A0D91E8AE47649C6D9620E4B,0.0,16,0.0,0,16,20974,2015-03-06
7A1A08825B3D51276935C485532FF52A,0.0,112,0.0,1,112,46673,2015-03-06
7B6453E7C91A04252DE7EFFA69D2F83E,0.0,96,0.76,0,96,46673,2015-03-06
7E4F05E9E5C2AC843D7D2B56392CC11D,0.46,127,0.54,0,127,46673,2015-03-06
7E9638C65F732FD121D72B58367C3069,0.0,279,0.0,0,279,12631,2015-03-06
7FE2292C1224EFFA57D12C4222E376BB,0.0,206,0.0,0,206,12631,2015-03-06
80AC7A1962A41E7D2BC235405F41BE87,0.0,212,0.6,0,212,12631,2015-03-06
8414A75C25B5BB8ABAFCB766DF53ED30,0.0,267,0.49,0,267,12631,2015-03-06
86C19E61D5A8B3167DA9189E83CD1D48,0.0,205,1.17,0,205,12631,2015-03-06
86EC0E3F89EB30FFBA6442C606B2E022,11.83,222,0.67,0,222,12631,2015-03-06
87263B0B90BD76C2A15568E1A316ECB2,0.0,114,0.57,0,114,46673,2015-03-06
87BF60C859DBE424AD8B5C5CDE295DB9,0.0,139,0.81,0,139,46673,2015-03-06
8A282598708BC27BB2512EBC77DE1CB7,0.0,172,1.47,0,172,12631,2015-03-06
8A940AACC46708721D094D3249A5A39F,0.0,119,1.66,0,119,46673,2015-03-06
8BCA4B4C73BF4C2E79534431CA26F8BB,0.0,256,0.0,0,256,12631,2015-03-06
916A78778CF8E50B4D733E7940B37EB5,2.92,263,0.58,0,263,12631,2015-03-06
921FD00C76A6B0F92953C8126D184245,1.29,228,0.71,0,228,12631,2015-03-06
9380C87E8D18DD44C1C4B0E80502DAED,0.0,108,0.54,0,108,46673,2015-03-06
940049D637BCF034DC592DF9278962EF,0.0,181,1.87,0,181,12631,2015-03-06
95484F5DD1EDDF8249B4DC809DDDC3B4,0.0,1,0.0,0,1,4904,2015-03-06
95B4F4A45AA844EE8C774F1ABE6224F6,0.0,193,0.0,0,193,12631,2015-03-06
9693000E90739A91304DAF29645B3025,0.36,257,0.14,0,257,12631,2015-03-06
96F0A9E1A7655F45D17E2A67BC549D9B,0.2,288,0.8,0,288,12631,2015-03-06
9A26047D60F5EB265FB7A6DFE42ECFDB,0.01,234,0.49,0,234,12631,2015-03-06
9B80B8E26133FE882A1C9A1C03E47CB7,0.0,103,0.69,0,103,46673,2015-03-06
9E241E807F9BBB48BEE29E53BC8A11D6,0.0,180,1.16,0,180,12631,2015-03-06
9E24C320901929ED6ED35DF41839E90C,0.0,265,1.39,0,265,12631,2015-03-06
A05F55BA43789F9CC661EE5C88986152,0.0,1,0.0,0,1,20974,2015-03-06
A08ED8B0142425E22901363D9D6F52DF,0.0,121,0.52,0,121,46673,2015-03-06
A0BA973CA2477962DBC49FB2F6E359A4,0.0,268,0.0,0,268,12631,2015-03-06
A1ED2439F81A13C80D079A1D548EB5DF,0.36,262,0.14,0,262,12631,2015-03-06
A24FF96CE4B48D8E9E6D0B2504072A38,0.29,140,0.06,0,140,46673,2015-03-06
A2EC1FA1511A0F3BE16387289CC09523,14.28,229,0.47,0,229,12631,2015-03-06
A4E32CDD428406E71A2446D5E4E466DC,0.0,189,1.09,0,189,12631,2015-03-06
A5B32E51C59A8B9B279FDB0B374904A4,0.0,8,0.0,0,8,20974,2015-03-06
A6907F722D0A0DC4637BBB59620F508D,0.0,7,0.0,0,7,20974,2015-03-06
A708B8E711F6BBFF15DB2C0B5C6DD7C3,0.0,218,0.0,0,218,12631,2015-03-06
A74C33231960537109AB9CB175F1FEF9,0.0,20,0.0,0,20,20974,2015-03-06
A8639E5E5E3FE7CB582EC37F4C51152E,9.98,183,0.82,0,183,12631,2015-03-06
AACB3B7B469E2E077C5A0B3527132BDC,0.0,231,0.67,0,231,12631,2015-03-06
AB0AAE0345C18CC309A2ECE0914EEDC5,0.15,99,0.15,0,99,46673,2015-03-06
AF2C714BEB96ACD73A7B24022AB9BB65,0.0,253,0.87,0,253,12631,2015-03-06
B0806E06B83092023F4968E51382019D,0.0,173,0.0,0,173,12631,2015-03-06
B12CE3DE9C8016365DA0BD80C0533236,0.0,255,0.0,0,255,12631,2015-03-06
B1818390729C05FE744D4B5EB0903C6C,0.0,194,0.0,0,194,12631,2015-03-06
B228061E53027D552E8BF54DC17DCE76,1.01,284,0.34,0,284,12631,2015-03-06
B3868077C9D8FFAB08A983CF8F44A8D9,0.0,9,0.0,0,9,20974,2015-03-06
B3A283A91709DBBFB6562D927765B830,0.0,210,0.12,0,210,12631,2015-03-06
B3B20331F1623D1A8856613D9170C654,0.0,274,0.65,0,274,12631,2015-03-06
B502592073BB884C007BF3DD426F4504,0.0,122,1.3,0,122,46673,2015-03-06
B70193166BE8C29897048DA52D8FA8C9,1.12,104,0.73,0,104,46673,2015-03-06
B731A8000900C68F62981E3EAA83C5DB,0.0,201,0.38,0,201,12631,2015-03-06
B7CD54CB26FD7A92042F8ED705E3BD67,0.0,239,0.69,0,239,12631,2015-03-06
B8AA61B11BD8466F084242390032EC52,3.1,134,1.4,0,134,46673,2015-03-06
B9C3AA4F6E99DA2927020536E8CF9BE9,0.0,182,1.14,0,182,12631,2015-03-06
BAECD7407E09548DF260D74C103366F2,0.69,244,2.31,0,244,12631,2015-03-06
BE78F26B05E13C00386F0A8E458055AE,2.1,286,0.65,0,286,12631,2015-03-06
BFBA813D7061515DD6578C40D6A280AE,0.0,124,1.12,0,124,46673,2015-03-06
C17CD58AF80C67FEE4BE05BB1C9C9930,0.0,101,1.08,0,101,46673,2015-03-06
C4545B74AC269164DD06B4A33E88F942,0.0,187,0.0,0,187,12631,2015-03-06
C4E118F20380BD3431A0CF74268765C7,12.1,283,0.65,0,283,12631,2015-03-06
CCAD1FE8AEAB5A8AB59AFB976F7E65A8,0.0,14,0.0,0,14,20974,2015-03-06
CE0BB07F6B0B6F62D0CE8AACEB92F8FE,3.04,105,0.16,0,105,46673,2015-03-06
CE62C91155F7E8793C9CB6EF472A6FAB,4.48,225,1.27,0,225,12631,2015-03-06
CE790EFAB0D86CF529403BE49BFFB5FB,0.0,15,0.0,0,15,20974,2015-03-06
D03C8CACC5FF29EC68488BDFE5302745,0.0,13,0.0,0,13,20974,2015-03-06
D2BAA0359E8D792F4F25A915A39356F8,12.37,269,0.63,0,269,12631,2015-03-06
D552B0AB4581B1C35CF242CA8E948A4A,0.0,243,0.0,0,243,12631,2015-03-06
D6D409F0FDDEAAF5478274CC0227C386,0.0,203,0.91,0,203,12631,2015-03-06
D6FCD10DF9218F1B1D4D8659A1D3CF70,8.01,138,0.99,0,138,46673,2015-03-06
DAD2410E526868507A33ACCFFB4BB883,0.28,226,0.47,0,226,12631,2015-03-06
DCED96B951F9D77517A48BE32393ECBE,0.0,213,0.6,0,213,12631,2015-03-06
DCF929467B7C6F531B314A4D542AB110,9.33,264,0.87,0,264,12631,2015-03-06
DDA9EE7FF4A33AC412F2148EC1855C37,1.29,217,0.71,0,217,12631,2015-03-06
E14C4F7BB35DB937291EC76FDC689934,0.85,214,1.65,0,214,12631,2015-03-06
E40793493984F6118B489F6A3915CCA2,2.99,259,0.58,0,259,12631,2015-03-06
E4327BAA5E42E1F5EFD07A0EC1954F67,0.29,285,0.71,0,285,12631,2015-03-06
E676ED099CF3EADA24EC76D9D8B407E8,0.0,113,0.15,1,113,46673,2015-03-06
E6F7B0630BA17A416C5481E08534D2F8,0.0,175,0.0,0,175,12631,2015-03-06
E7A9A2E124946D527A57917B313AF13B,0.0,221,0.0,0,221,12631,2015-03-06
E91E03E907D02315B71E01B67FA0EBBF,0.0,195,0.49,0,195,12631,2015-03-06
EAC9139B950306317F51FF1BD505E06F,0.0,19,0.0,0,19,20974,2015-03-06
EB77C917DC804826F5EB6E6990440F8B,0.0,11,0.0,0,11,20974,2015-03-06
EB98BB64932EEEF4F9F42234CBA01115,0.0,208,0.65,0,208,12631,2015-03-06
EBA81B8E56C21C0BFA857538844DB063,0.0,258,0.72,0,258,12631,2015-03-06
ED7577AF484390119F0F55A8D36CAB40,0.46,129,0.54,0,129,46673,2015-03-06
EE8E4DA02CE3063E5385461E42CE20A4,0.29,204,0.71,0,204,12631,2015-03-06
EF1F7F7D275C08D75AC7542A1390FCA8,0.0,219,0.75,0,219,12631,2015-03-06
EF61F7C7026A270EE99270C654C76DFE,0.0,220,0.0,0,220,12631,2015-03-06
F60224D45794318EF4F5DF10490E5C59,0.0,196,0.0,0,196,12631,2015-03-06
F773A17F79C422A0A87407ECF50CE63E,0.0,102,0.75,0,102,46673,2015-03-06
FB7B3FB7043F03198A516A00E60D1449,0.38,170,0.87,0,170,12631,2015-03-06
FCB8886686609CCDEDAA8F77ADA9C8AD,0.0,4,0.0,0,4,20974,2015-03-06
FD4D72732A94B5B82140BACD457CB0E6,0.0,191,1.58,0,191,12631,2015-03-06
FE31F117D9D40BDEC800C7E4830621BB,0.0,224,0.74,0,224,12631,2015-03-06
FE8CE1D547C7F56B3205009CD653CC45,0.0,120,0.54,0,120,46673,2015-03-06
FEC3E1ED370638E0241B12E373CF4FED,0.0,247,0.0,0,247,12631,2015-03-06
FFA1737A01B413FDAADBA9AC4E3C19FE,0.37,254,0.38,0,254,12631,2015-03-06
01A27AD4585BB226BD0D5F97E6BB4AAB,12.75,147,0.6,0,147,46673,2015-03-07
036AA4A5823DB5CB83BC218CBF227C7C,0.46,299,0.54,0,299,12631,2015-03-07
036D1976C448B8B2B879DD726E148A1C,11.01,306,0.74,0,306,12631,2015-03-07
04835F3A223F4629B0AED54A26936B41,0.0,23,0.0,0,23,20974,2015-03-07
07148B5E4801A309E120B0E82D627454,0.0,336,1.18,0,336,12631,2015-03-07
087EBD066771C738C3934EE9DE506ADF,1.55,162,0.7,0,162,46673,2015-03-07
09312EEB7F9EF5BE2A222E99C2DCD8CD,0.0,333,1.02,0,333,12631,2015-03-07
0E21A056D0AB29DA62D17A9FCD347950,0.0,330,0.8,0,330,12631,2015-03-07
0F4FA4C4544A34561850043DA1FE9D7A,0.8,294,0.75,0,294,12631,2015-03-07
106E04B94D16CDC336F54BAC4261E901,0.0,385,0.0,0,385,12631,2015-03-07
117501CEE39305A9009457761AF307DF,0.2,310,0.8,0,310,12631,2015-03-07
1720B825EE584378D707B86A3C634EFA,0.0,146,0.96,0,146,46673,2015-03-07
17924AB18E077B06BC0A548564FD7157,0.77,159,0.33,1,159,46673,2015-03-07
18285F07B6E2D02E2D9958A16E3DAA2C,5.91,346,0.34,0,346,12631,2015-03-07
18C8C7C6B82734D45F2830AF4CACD3A6,0.0,151,0.0,0,151,46673,2015-03-07
19EBBAACA000D5464D43CF50A73EF413,0.0,339,0.0,0,339,12631,2015-03-07
1A9C7B3E33B8355CDC64345C17587471,1.76,298,1.49,0,298,12631,2015-03-07
213F2804F2F6476E81BD9780215DFC82,5.1,302,0.4,0,302,12631,2015-03-07
229C2F72C00A30FE0CC3F6AEFE9FC3CA,15.1,314,0.4,0,314,12631,2015-03-07
230760F031C70B1FCD2B4D63904503A4,6.39,308,1.11,0,308,12631,2015-03-07
281DEC62E80A12051B641479F2CF8FCA,0.0,24,0.0,0,24,20974,2015-03-07
285AD6AB6CC427B85E6F5B86A9CBCE59,2.32,316,0.63,0,316,12631,2015-03-07
28A4CCF2C4082EF5E0F0C73B077796C5,0.0,386,0.58,0,386,12631,2015-03-07
2BA4D0F228A8A8E402165C110BB5DB12,4.6,163,0.45,0,163,46673,2015-03-07
2CE513813F9B0C4A7F2F15D57CD075D9,10.2,343,0.8,0,343,12631,2015-03-07
30D8D07FF7C1BBBA345E805165158D3F,0.0,161,0.72,0,161,46673,2015-03-07
32FF9827BF16BF835B16F414324E3782,0.0,360,0.0,0,360,12631,2015-03-07
335203B7F3F561E31116E05571AB296F,0.0,315,0.54,0,315,12631,2015-03-07
36BA074F070FBA38213C21AB7CD9EF2D,0.0,371,0.77,0,371,12631,2015-03-07
3923F051494B89F22355B0E1503EF05D,11.01,365,0.74,0,365,12631,2015-03-07
3A7FDC01D99F08A2E6F3524BA3DD7A5B,7.08,152,1.07,0,152,46673,2015-03-07
3FC2327BC97F1392EBA3DCE127E21517,2.92,375,0.58,0,375,12631,2015-03-07
3FD9B310DB311EE92BE0FC860CE77565,0.66,347,1.09,0,347,12631,2015-03-07
41F8E7C6E12B2406727EBDDE7C315036,0.0,344,1.72,0,344,12631,2015-03-07
423A33842F9A72A753911BF12774AC65,0.0,290,0.01,0,290,12631,2015-03-07
43D804853684DCE571F86898C5F21D7A,0.01,297,0.49,0,297,12631,2015-03-07
4659BFDFF1FEC506811F1C114E7D6703,0.0,390,0.83,0,390,12631,2015-03-07
46848D9CF62620DB3FC2EAABE15C2BB6,0.0,351,1.15,0,351,12631,2015-03-07
471101EDBD32CC49F720D39C99AE591D,0.0,388,0.69,0,388,12631,2015-03-07
47D7E6CCD540A5EC87FC86840156CAAB,0.0,313,0.0,0,313,12631,2015-03-07
4F73E013C9C5910C84224452FAA644B1,0.0,332,0.0,0,332,12631,2015-03-07
5134ECA316B539E99C78452D20530ADD,0.0,387,0.18,0,387,12631,2015-03-07
5180BEB5134EB75665696CC3114EB53D,4.03,356,0.52,0,356,12631,2015-03-07
51AFA8FE5DE895921269C777E92BB434,0.36,367,0.14,0,367,12631,2015-03-07
51CACE55A3D954DE7E6EA35529CFA05C,0.2,376,0.8,0,376,12631,2015-03-07
52705038C00A1BC85603FBF232B31EBB,15.1,322,0.4,0,322,12631,2015-03-07
528D05DE60E5AF09FE00B4425A2D0D2A,0.0,317,0.0,0,317,12631,2015-03-07
52F048BF4826578711867838FEE2007E,0.0,145,0.54,0,145,46673,2015-03-07
54DD1548E1C1E5A2E2FD137FBA6F7E9F,0.0,141,1.46,0,141,46673,2015-03-07
568C0F76E3AC430776BD014005B995DA,0.92,300,0.58,0,300,12631,2015-03-07
596A31F6E0BE04FE030E06394097A829,0.92,389,0.58,0,389,12631,2015-03-07
5F67141AE737827941B3884F5293328A,0.46,320,0.54,0,320,12631,2015-03-07
6282417D52D710129CD67DC5C7136B02,0.0,366,0.54,0,366,12631,2015-03-07
63E4B61FAEDC1BD28E93E4CD06F55E27,11.83,384,0.67,0,384,12631,2015-03-07
64FDB5C5DADE4B8CD3838531215B6CAE,0.0,28,0.0,0,28,20974,2015-03-07
666FFBB82C0BD6CB7CBADFF4C77F798C,0.0,374,0.74,0,374,12631,2015-03-07
679F0FEF9B3DD4DBAD78DC860721C40E,0.4,325,0.22,0,325,12631,2015-03-07
68ACAE4B5E2A2F90676CA2225887F54B,0.0,150,0.0,1,150,46673,2015-03-07
68E21BF83569D4C635DEBE1BA8FB81A4,2.27,358,0.23,0,358,12631,2015-03-07
6DA50BBFA9B427F302E985CCC3392CBB,7.47,372,1.03,0,372,12631,2015-03-07
70CFC9E2CB45B6665060F1FB064C0BFC,0.0,362,0.0,0,362,12631,2015-03-07
7601127B2E361BEC0406708AA56C04DB,0.5,171,0.0,1,171,46673,2015-03-07
764B073E8A50F1800D77A63501CE6E4B,0.0,370,0.49,0,370,12631,2015-03-07
78270D8B58866D46F63437BE70B34E5E,0.0,167,0.0,0,167,46673,2015-03-07
78471397C6EBCEA31DA9877C081D0576,5.68,363,1.17,0,363,12631,2015-03-07
7C929F5A8960068DDD7E07258FDD3893,7.57,169,1.03,0,169,46673,2015-03-07
7EE1D51FAF93FFB0ABBD9016F4F09962,1.29,380,0.71,0,380,12631,2015-03-07
7F1A4CAE0AD78DCD3C71463418D371E6,0.0,342,0.0,0,342,12631,2015-03-07
82AE95F77948956D929300FE3BAF74A3,0.0,318,1.71,0,318,12631,2015-03-07
86E0CE767EAFB94BD34C303A5EB67268,0.0,166,0.0,0,166,46673,2015-03-07
86F09E252CECDCEDFB6F312389B417B8,0.0,340,0.0,0,340,12631,2015-03-07
87FE9F1D8F7C6DE89AD8E2633A060930,11.01,361,0.74,0,361,12631,2015-03-07
8D51F4FF3BA2DE94288F3940C734339F,0.0,364,0.34,0,364,12631,2015-03-07
8D7A06D49768BCA0B96BB4E6DBDC0000,0.37,148,0.18,1,148,46673,2015-03-07
8DA108EC24C9902E0F45417295A4A64A,9.38,312,0.87,0,312,12631,2015-03-07
9015C172D79B8C996C6805AAA8A9CE78,15.64,338,0.36,0,338,12631,2015-03-07
9295820BB898250B8AD0B189D1B62872,0.0,329,1.3,0,329,12631,2015-03-07
93C25278D5BF71545E27A5640BDE1D49,3.46,328,0.54,0,328,12631,2015-03-07
95B288BAC573E911726767658631C978,0.13,392,1.87,1,392,12631,2015-03-07
96D94360A5BF05ED9BDBF9DA1764177F,10.09,292,0.81,0,292,12631,2015-03-07
98F193722AE95F1620D2C7F82D65D1C4,0.0,354,0.8,0,354,12631,2015-03-07
99B69C7DCE850C7F4CAC17376D0412B0,0.0,143,1.51,0,143,46673,2015-03-07
A005BF758D454926876C2852123453FA,2.74,291,1.41,0,291,12631,2015-03-07
A0D7F17F58DB629B8388A7D986FB4C73,0.46,295,0.54,0,295,12631,2015-03-07
A3D1142DA89F8182A7D44EF09F08398F,0.11,357,0.89,0,357,12631,2015-03-07
A42CB07A1AC3F92B376E6F2932A50FF1,13.46,309,0.54,0,309,12631,2015-03-07
A86C032ABDD90BF9D11598DB968E600C,0.0,303,0.8,0,303,12631,2015-03-07
A8C1D3BF34D2C51E67D325FB958FE296,0.0,345,0.0,0,345,12631,2015-03-07
A9AE73A4E281B018B0F1165C5D0C60F3,0.0,381,0.91,0,381,12631,2015-03-07
A9B7210CE0971AABFD81E69B167D8CF7,0.0,321,0.63,0,321,12631,2015-03-07
A9E9E9488ACB89AA0BD5A0A4001A8068,6.05,142,1.15,0,142,46673,2015-03-07
A9F982D91152A159E73126FA0EFF81D3,0.0,327,0.0,0,327,12631,2015-03-07
B11C580FF014B999969B35A2F2E16130,0.0,335,0.52,0,335,12631,2015-03-07
B295CC718637969BE753F176035834FA,0.03,160,1.32,0,160,46673,2015-03-07
B3155EF157AB2D701A694087AD5D00E3,13.46,369,0.54,0,369,12631,2015-03-07
B76F00EE807097EC2CCA76B9B4EBE20A,0.0,305,0.43,0,305,12631,2015-03-07
B844ABDBE96371E05444B47D3E03B8D5,0.0,331,0.8,0,331,12631,2015-03-07
B8CEC8D2F865EC67BDC14EBA0755ED50,0.0,307,0.0,0,307,12631,2015-03-07
B95EEA83430A5CA881564B1C00BFC640,0.01,378,0.49,0,378,12631,2015-03-07
BF000780C372D61DC59AA499F30FB7DB,0.0,154,0.91,0,154,46673,2015-03-07
C03D3E7C38DCFE9ACAE2D1F94C73636B,0.0,341,0.4,0,341,12631,2015-03-07
C1C983D509364B6CA903BD31C246E1C1,0.1,382,0.4,0,382,12631,2015-03-07
C4A2A0AA8C6D4A648E5D469E5D09B636,13.46,149,0.54,0,149,46673,2015-03-07
C5C67EEC9515B224A668469E230B0DAA,0.0,293,0.0,0,293,12631,2015-03-07
CA6D756B3734646DC4433A19F91DFD03,0.0,379,2.05,0,379,12631,2015-03-07
CB64AC21C74B9E8291D2F3559F6EC852,0.0,373,0.34,0,373,12631,2015-03-07
CC086F8B76984CC001F33B1B1D46647A,0.1,377,0.4,0,377,12631,2015-03-07
CCE950F27CAF27EA1A4436D15553C672,0.83,144,1.17,0,144,46673,2015-03-07
CD144C9054B1ED18290D88E38C80E707,0.0,359,0.87,0,359,12631,2015-03-07
CDF828F69E1D7F12A5E5CEED4A0017F5,0.0,165,0.0,0,165,46673,2015-03-07
CFAE7A709841D6F2EAAAC82458B0BFCF,3.25,158,0.0,1,158,46673,2015-03-07
D0EC1CF3F7A31DB6FCFF747F89A72EF0,0.0,27,0.0,0,27,20974,2015-03-07
D30D1547082D6A221810C7AFDCB7F825,0.0,21,0.0,1,21,20974,2015-03-07
D69E139A438038634B29A634586EFF0A,0.0,337,0.8,0,337,12631,2015-03-07
D6DAEFFE0BB0DC2041383590E8860995,0.0,352,0.0,0,352,12631,2015-03-07
D8746381E400FC1328CC1339FF373115,4.01,368,0.49,0,368,12631,2015-03-07
D89941CCE1DA2718D4C04847E3CE5118,0.0,334,0.54,0,334,12631,2015-03-07
D8D4EA3A9326D5EF51E8E9A446262BDC,0.0,22,0.0,0,22,20974,2015-03-07
DD48A0AE741527BBEF10631226FE6F29,0.63,311,0.12,0,311,12631,2015-03-07
DF4530D427E9E0224B1603E0CC86C5BD,0.0,157,0.84,0,157,46673,2015-03-07
E5DD4BC4C0FD35B4335CD24F13ACEA4A,0.0,304,0.0,0,304,12631,2015-03-07
E6CC22F9D348D504AC4FE3C7EFD41E90,3.46,170,0.54,0,170,46673,2015-03-07
E8B6675BFB8FD36783B5371A9156EBB7,0.0,164,1.4,0,164,46673,2015-03-07
ECB87215FA91F995C9DFCFB4E15538F8,0.0,168,0.0,1,168,46673,2015-03-07
EF817CC47B58361C4DB70971BFF4BDE5,2.1,353,0.65,0,353,12631,2015-03-07
F0015A1420FDC0A23A843DF73F2D6ED8,0.0,348,0.0,0,348,12631,2015-03-07
F04F8854067F02B779D537C280D5F071,0.0,319,0.0,0,319,12631,2015-03-07
F2A4C033EB70F0FB43A70E4538755891,0.0,326,0.0,0,326,12631,2015-03-07
F377864BA19886A099C0986E74C03E7D,0.0,26,0.0,0,26,20974,2015-03-07
F3812466E475FE1BD3EA8FD5E3042555,0.0,355,1.18,0,355,12631,2015-03-07
F61839551CEA6845F2D0B63083A570E7,13.45,350,0.54,0,350,12631,2015-03-07
F82C0AA10D60FCED45B68E79A08DE77F,0.2,349,0.8,0,349,12631,2015-03-07
F872B4288331246B07FC8EE3AB7949E4,0.0,156,1.77,0,156,46673,2015-03-07
F975AA086322A804D3432BA9FE8419CE,0.0,323,0.54,0,323,12631,2015-03-07
F9FBE187F8C0967F19856E0E07F77946,0.0,324,0.0,0,324,12631,2015-03-07
FAEB8FBB69826704C9F551A075000FA7,4.28,296,0.47,0,296,12631,2015-03-07
FB8A43A7940438A64118C0EF79CB9116,0.0,25,0.0,0,25,20974,2015-03-07
FBE895EB1BC67CF46A0B8C2347920B49,0.0,153,1.3,0,153,46673,2015-03-07
FC9D2A10D5DA443DBFEFF16414FFC4AE,10.74,155,0.76,0,155,46673,2015-03-07
FF775DA11556C26A5132A879D745E2E2,9.65,301,0.85,0,301,12631,2015-03-07
FF7BBC3662E9E571FAA0F564832209E0,0.0,383,0.0,0,383,12631,2015-03-07
0105D5380A6BF959D981AC0F5D5164E3,0.0,221,0.0,0,221,46673,2015-03-08
02180872BDB66F8C5D73C623EEE66FE2,0.0,488,2.31,0,488,12631,2015-03-08
038411731E8D1AF9FCFACFD5091EB9E1,0.0,422,0.27,0,422,12631,2015-03-08
03E1720203BD4B164506510C5443E77A,0.0,53,0.0,0,53,20974,2015-03-08
04BFCB8AFE4AFA2DD74ADCEAF4EF9425,1.29,513,0.71,0,513,12631,2015-03-08
0685F3773B00BEB4B6CC7BAAD08981D0,0.0,229,1.96,0,229,46673,2015-03-08
06972F8ADDAD396B0BC0F38134B3B870,0.0,36,0.0,0,36,20974,2015-03-08
